section_id,section_name,section_text,char_count,present,report_id
543,operations,"Start
Start
time
time
End
End
time
time
End
End
Depth
Depth
mMD
mMD
Main - Sub Activity
Main - Sub Activity
State
State
Remark
Remark
00:00
04:30
2210
plug abandon -- trip
ok
MADE UP MULESHOE ON 3 1/2"" DP AND RIH TO 2210M. BROKE CIRC AND GOT 12% GAS IN RETURN AT START OF CIRCULATION.
04:30
06:00
2210
plug abandon -- trip
ok
FLOW CHECKED WELL, STATIC CONDITION. START CIRC 10 MIN AND GOT 38% GAS IN RETURNS. CLOSE ANNULAR AND INVESTIGATED FROZEN DP PRE
SSURE GAUGE ON CHOKE PANEL. STARTED TO CIRC BTMS UP WITH OPEN CHOKE.
06:00
09:00
2210
plug abandon -- trip
ok
CONTINUED CIRCULATION THROUG OPEN CHOKE. GAS READING DECLINED TO 9% OPENED WELL AND CIRC LONG WAY UNTIL GAS STABILIZED AGAIN
AT 9%.
09:00
10:00
2425
plug abandon -- trip
ok
CONTINUED RIH TO 2425M. WASHED SECTION FROM 2205M TO 2275M PRIOR TO SET CMT PLUG.
10:00
12:30
2425
plug abandon -- circulati
ng conditioning
ok
CIRCULATED AND CONDITION MUD 1,5 TIMES HOLE VOLUME. FLOW CHECKED, WELL STATIC.
12:30
13:00
2425
plug abandon -- cement
plug
ok
PUMPED 2 M3 HI-VIS PILL AND DISPLACED TO 2325M.
13:00
13:30
2325
plug abandon -- trip
ok
POOH TO 2325M. MADE UP CMT STAND W/VALVES AND CMT LINE.
13:30
14:00
2325
plug abandon -- cement
plug
ok
PUMPED 5,9 M3 SPACER WITH RIG PUMP AND TESTED CMT LINE TO 200 BAR.
14:00
15:30
2325
plug abandon -- cement
plug
ok
MIX AND PUMPED 5,4 M3 1,95 SG CMT SLURRY. DISPLACED WITH 6,55 M3 MUD TO SET PLUG. ESTIMATED TOC 2205M. ROTATED STRING WITH 70 RPM D
URING JOB.
15:30
16:00
2205
plug abandon -- trip
ok
POOH TO 2205M.
16:00
17:30
2205
plug abandon -- cement
plug
ok
REVERSE OUT 1,2 TIMES PIPE VOLUME, NO CMT/SPACER OBSERVED. FLOW CHECKED, WELL STATIC.
17:30
19:00
2170
plug abandon -- circulati
ng conditioning
ok
RACKED BACK CMT STAND AND POOH TO 2170M. CIRCULATED BTMS UP. MAX GAS 12%, DECLINED TO 2% AT END OF CIRULATION.
19:00
21:00
1387
plug abandon -- trip
ok
PUMPED SLUG AND POOH TO 1387M.
21:00
00:00
450
plug abandon -- trip
ok
LAID DOWN 3 1/2"" DP.",1969,True,109
544,equipment_failure,,0,False,109
545,drilling_fluid,"Sample Time
00:00
06:00
Sample Point
Active pit
Active pit
Sample Depth mMD
3765
3765
Fluid Type
ULTIDRILL
ULTIDRILL
Fluid Density (g/cm3)
1.55
1.55
Funnel Visc (s)
130
130
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
55
55
Yield point (Pa)
14.5
14.5
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",577,True,109
546,summary_activities_24h,"RIH AND TESTED 9 5/8"" CSG. POOH. SLIP AND CUT DRILLING LINE WHILE
CHANGED WASH PIPE. RIG TRANSFERED TO WELL 15/9 - 19B AT 2200 HRS.",164,True,110
547,summary_planned_24h,None,45,True,110
548,operations,"Start
Start
time
time
End
End
time
time
End Depth
End Depth
mMD
mMD
Main - Sub
Main - Sub
Activity
Activity
State
State
Remark
Remark
00:00
02:30
0
plug abandon -- tri
p
ok
CONTINUED LAY DOWN 3 1/2"" DP. TOTAL 147 JT. RIG DOWN 3 1/2"" HANDLING EQUIPMENT.
02:30
06:00
0
plug abandon -- tri
p
ok
LAID DOWN CMT STAND. RIH AND LAID DOWN 4 3/4"" DC. TOTAL 16 JT AT REPORT TIME.
06:00
07:30
0
plug abandon -- tri
p
ok
CONTINUED TO LAY DOWN EXCESS 4 3/4"" DC'S, TOTAL 27 JT, CSG SCRAPER,BIT AND 3 JT 5"" DP DUE TO WASHED OUT JT.
07:30
20:00
2065
plug abandon -- ot
her
ok
MADE UP RTTS TOOL AND RIH. START TO GET RESISTANCE AT 2070M, PULLED BACK TO 2065M AND SET RTTS. TEST 9 5/8"" CSG WITH 180 BAR, OK.
POOH AND LAID DOWN RTTS.
20:00
22:00
0
drilling -- other
ok
SLIP AND CUT DRILLING LINE AND PRECAUTIONARY CHANGE WASH PIPE ON TOP DRIVE. TRANSFERED RIG TO WELL 15/9-19B AT 2200 HRS.",883,True,110
549,equipment_failure,,0,False,110
550,drilling_fluid,"Sample Time
00:00
06:00
21:00
Sample Point
Active pit
Active pit
Active pit
Sample Depth mMD
2205
2205
2205
Fluid Type
ULTIDRILL
ULTIDRILL
ULTIDRILL
Fluid Density (g/cm3)
1.55
1.55
1.55
Funnel Visc (s)
95
95
100
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
47
47
46
Yield point (Pa)
13.5
13.5
14
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",622,True,110
551,summary_activities_24h,"MADE UP 8 1/2"" DRILLING BHA, RIH. PICKING UP 5"" DP FOR DRILLING.",97,True,111
552,summary_planned_24h,"PICK UP 5""DP. DRESS TOP OF CMT AND DRILL 8 1/2"" HOLE.",94,True,111
553,operations,"Start
Start
time
time
End
End
time
time
End Depth
End Depth
mMD
mMD
Main - Sub Activity
Main - Sub Activity
State
State
Remark
Remark
22:00
00:00
0
drilling -- trip
ok
PICKED UP 8 1/2"" KICK OFF BHA; AKO MACH 1 XL WITH 1,2 DEGR SETTING. TESTED MOTOR, OK. MADE UP MWD GR/RES/DIR AND LOAD TO
OL.",303,True,111
554,equipment_failure,,0,False,111
555,drilling_fluid,,0,False,111
556,summary_activities_24h,"CONTINUED PICK UP 5"" DP AND RIH. WASH CMT TRACES TO CSG WINDOW.
DRILLER HIT WOODEN BEAMS UNDERNEATH CROWN BLOCKS. REMOVED WOOD AND
INSPECT CROWN BLOCKS (3 HRS REPAIR TIME) DRESS CMT AND PERFORMED KICK
OFF FROM 2231M TO 2277M.",258,True,112
557,summary_planned_24h,"CONTINUE DRILLING 8 1/2"" HOLE.",71,True,112
558,operations,"Start
Start
time
time
End
End
time
time
End
End
Depth
Depth
mMD
mMD
Main - Sub
Main - Sub
Activity
Activity
State
State
Remark
Remark
00:00
01:00
143
drilling -- trip
ok
CONTINUED TO MAKE UP BHA; MADE UP 8 1/2"" PDC BIT WITH 8 3/8"" NEAR BIT REAMER. CHECKED SCRIBE LINE AND PICK UP NEW DRILLING JAR.
01:00
03:30
956
drilling -- trip
ok
RIH TO 956M. RECORDED SERIAL NO'S ON HWDP.
03:30
04:00
956
drilling -- trip
ok
FILLED STRING AND CHECKED MWD PULSES, OK. CHANGE ELEVATOR TO PICK UP 5"" DP.
04:00
06:00
1323
drilling -- trip
ok
PICKING UP 5"" DP FOR DRILLING. CURRENT DEPTH 1323M
06:00
10:00
2053
drilling -- trip
ok
CONTINUED TO PICK UP 5"" DP TO 2053M. TOTAL P/UP 114 JT.
10:00
12:00
2138
drilling -- circula
ting
conditioning
ok
PRECAUTIONARY WASH FROM 2053M TO 2138M.
12:00
13:30
2178
drilling -- circula
ting
conditioning
ok
WASHED CMT FROM 2138M TO CSG WINDOW AT 2178M. WORK PIPE TO ORIENT TOOL FACE AN HIT WOODEN CROWN BLOCK BUMPER WITH TRAVELLING BLOCKS.
13:30
16:30
2178
interruption -- m
aintain
fail
INSPECTED CROWN BLOCKS AND TRAVELLING BLOCKS. FOUND WOODEN BUMPER AND CLAMPS BROKEN. REMOVED DAMAGED PARTS TO DRILLFLOOR. PERFOR
MED VISUAL INSPECTION TO DERRICK STRUCTURE AND NO DAMAGE WAS FOUND.
16:30
19:00
2231
drilling -- drill
ok
WASHED DOWN WITH 400 L/MIN TO OUTSIDE WINDOW AND OBSERVED SLIGHT PACK OFF. PULLED INTO WINDOW, NO OVERPULL. CONTINUED WASHING W/400 L/MI
N TO 2223M. INCREASED PUMP RATE TO 1800 L/MIN AND CLEAN HOLE UP TO WINDOW. DRESSED INCONSISTENT CMT FROM 2223 TO FIRM CMT AT 2231M
19:00
00:00
2243
drilling -- drill
ok
TIME DRILLED IN ORIENTED MODE TO KICK OFF WELL FROM 2231M TO 2243M. HELD TOOLFACE AT 90 DEGR LEFT. 60-70% CMT IN CUTTINGS AT 2243M.",1690,True,112
559,equipment_failure,,0,False,112
560,drilling_fluid,"Sample Time
04:00
Sample Point
Active pit
Sample Depth mMD
2205
Fluid Type
QUADRILL
Fluid Density (g/cm3)
1.55
Funnel Visc (s)
100
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
46
Yield point (Pa)
14
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",525,True,112
561,summary_activities_24h,"DRILLED FROM 2268M TO 2345M. DID NOT GET PLANNED CURVATURE, CIRC AND
POOH. CHANGED BIT AND L/D NB STABILIZER. CHANGED AKO SETTING AND RIH.",171,True,113
562,summary_planned_24h,"DRILL TO TURN WELL TO 157 DEGR AZIM. AND DROP ANGLE TO 34 DEGR WITH
4 DEGR/30M DLS.",124,True,113
563,operations,"Start
Start
time
time
End
End
time
time
End
End
Depth
Depth
mMD
mMD
Main - Sub
Main - Sub
Activity
Activity
State
State
Remark
Remark
00:00
06:00
2277
drilling -- drill
ok
CONTINUED TIME DRILLING FROM 2243M TO 2268M, ROTATED TO 2277M. GOT 100% FORMATION 2250M.
06:00
08:00
2283
drilling -- drill
ok
CONTINUED DRILL 8 1/2"" HOLE IN ORIENTED MODE FROM 2268M TO 2283M.
08:00
09:00
2283
drilling -- circulatin
g conditioning
ok
PUMP WITH REDUCED RATE AND RECIPROCATE PIPE WHILST CLEARING CUTTINGS CHUTE BETWEEN SHAKERS SCREW CONVEYERS AND BIG BAG FILLING S
TATION.
09:00
16:00
2345
drilling -- drill
ok
CONTINUED ORIENTED DRILLING FROM 2283M TO 2345M. NOT ABLE TO GET PLANNED BUILD RATE.
16:00
17:30
2345
drilling -- circulatin
g conditioning
ok
CIRCULATED HOLE UNTIL SHAKERS CLEANED UP, TOTAL 120% HOLE VOLUME. FLOW CHECKED, WELL STATIC.
17:30
22:00
0
drilling -- trip
ok
PUMPED SLUG AND POOH. RE-SLUG PIPE, CONTINUED POOH.
22:00
00:00
0
drilling -- trip
ok
LAID DOWN NEAR BIT ROTATION STABILIZER, BROKE BIT. DOWNLOADED MWD AND CHANGED SETTING ON AKO TO 1,4 DEGR. MADE UP ROCK BIT. FOUND 1 D
P TO BE MISSING FROM STRING, ALL DEPTHS ON TODAYS REPORT ARE ADJUSTED ACCORDINGLY= -9,5M.",1188,True,113
564,equipment_failure,,0,False,113
565,drilling_fluid,"Sample Time
00:00
06:00
Sample Point
Active pit
Active pit
Sample Depth mMD
2243
2243
Fluid Type
QUADRILL
QUADRILL
Fluid Density (g/cm3)
1.56
1.56
Funnel Visc (s)
85
85
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
43
43
Yield point (Pa)
10
10
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",569,True,113
566,summary_activities_24h,DRILL AND ORIENT FROM 2350M TO 2808M.,70,True,114
567,summary_planned_24h,"CONTINUE DRILL AND ORIENT TO 2890M. CIRC CLEAN AND POOH AND CHANGE
TO PDC BIT AND NEAR BIT STAB. RIH AND CONTINUE DRILLING FOR CORE
POINT.",179,True,114
568,operations,"Start
Start
time
time
End
End
time
time
End Depth
End Depth
mMD
mMD
Main - Sub
Main - Sub
Activity
Activity
State
State
Remark
Remark
00:00
05:00
2345
drilling -- trip
ok
RIH TO 2312M. FILLED PIPE AT 1000M AND AT CSG WINDOW AT 2110M. TRAVEL THROUGH CSG WINDOW, NO OBSTRUCTIONS. PRECAUTIONARY WASH/
ROTATE TO BTM AT 2345M.
05:00
06:00
2350
drilling -- drill
ok
DRILLED IN ROTATION FROM 2345M TO 2350M. TAKE SCR AND ORIENTED STRING TO CONTINUE SLIDING.
06:00
17:00
2619
drilling -- drill
ok
DRILLED 8 1/2"" HOLE FROM 2350M TO 2619M. ROTATED START AND END OF EACH STAND AND ORIENTED 18-20M IN MIDDLE OF EACH STAND TO TURN
WELL TO LEFT AND TO DROP ANGLE.
17:00
17:30
2619
interruption -- rep
air
fail
GEOSERVICE COMPUTER SERVER CRASHED, RE-STARTED SYSTEM. CIRCULATED AND RECIPROCATED PIPE.
17:30
00:00
2744
drilling -- drill
ok
CONTINUED DRILLING FROM 2619M TO 2744M. REAMED ALL STANDS 2 TIMES IN CONNECTIONS.",917,True,114
569,equipment_failure,,0,False,114
570,drilling_fluid,"Sample Time
00:00
06:00
Sample Point
Active pit
Active pit
Sample Depth mMD
2354
2354
Fluid Type
QUADRILL
QUADRILL
Fluid Density (g/cm3)
1.55
1.55
Funnel Visc (s)
87
87
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
46
46
Yield point (Pa)
15
15
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",569,True,114
571,summary_activities_24h,"CONTINUED DRILLING TO 2811M. POOH CHANGED BIT AND SET AKO FROM 1,4 TO
1,2 DEGR. PICK UP 5"" DP WHILST RIH. FUNCTION TESTED BOP AT WINDOW.
RIH AND DRILLED IN ORIENTING AND ROTATING MODE FROM 2811M TO 2850M.",237,True,115
572,summary_planned_24h,"CONTINUE DRILL 8 1/2"" HOLE.",68,True,115
573,operations,"Start
Start
time
time
End
End
time
time
End Depth
End Depth
mMD
mMD
Main - Sub
Main - Sub
Activity
Activity
State
State
Remark
Remark
00:00
06:00
2808
drilling -- drill
ok
CONTINUED DRILLING FROM 2744M TO 2808M. ORIENTED 18-20M IN MIDDLE OF EACH STAND. REAMED STANDS 2 TIMES IN CONNECTIONS.
06:00
07:30
2811
drilling -- drill
ok
CONTINUED ORIENTING AND DRILL FROM 2808 TO 2811M.
07:30
13:00
0
drilling -- trip
ok
FLOW CHECKED, WELL STATIC. PUMPED LUG AND POOH. FLOW CHECKED AT CSG WINDOW. DOWNLOADED MWD TOOL.
13:00
14:00
0
drilling -- trip
ok
MADE UP NEW BIT AND ROTATING NEAR BIT STABILIZER. ADJUSTED SETTING ON AKO TO 1,2 DEGR.
14:00
19:30
2100
drilling -- trip
ok
RIH WITH BHA. PICKED UP 51 JT 5"" DP. RIH TO 1000M AND FILLED PIPE. CONTINUED RIH TO 2100 AND BREAK CIRC, CHECK MWD.
19:30
20:00
2100
drilling -- bop activitie
s
ok
FUNCTION TESTED BOP FROM BLUE POD.
20:00
22:00
2811
drilling -- trip
ok
CONTINUED TO RIH TO 2773M. PRECAUTIONARY WASH AND REAM TO BTM AT 2811M
22:00
00:00
2817
drilling -- drill
ok
WASH BTM CLEAN FOR DEBRIS AND DRILLED IN ORIENTED MODE FROM 2811 TO 2817. MOTOR STALLED FREQUENTLY DUE TO BIT WEIGHT S
ENSIVETY.",1152,True,115
574,equipment_failure,,0,False,115
575,drilling_fluid,"Sample Time
00:00
06:00
Sample Point
Active pit
Active pit
Sample Depth mMD
2744
2744
Fluid Type
ULTIDRILL
ULTIDRILL
Fluid Density (g/cm3)
1.55
1.55
Funnel Visc (s)
70
70
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
41
41
Yield point (Pa)
17.5
17.5
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",575,True,115
576,summary_activities_24h,"DRILLED FROM 2850 TO 3035M. LOST RETURNS, MIXED AND PUMPED LCM PILL NO
SIGNIFICANT IMPROVEMENT FROM PILL. DRILLED 4 M WITHOUT RETURN BEFORE
SPOTTING LCM PILL. LOST 43 M3 MUD TO FORMATION. FLOW CHECKED POOH TO
SHOE, WELL FLOWED BACK WITH 14,1 M3. ATTEMPTED TO ESTABLISH CIRC. NO
SUCCESS. POOH WITH REDUCED SPEED DUE TO FLOW BACK DURING TRIP.",373,True,116
577,summary_planned_24h,"CONTINUE POOH. RIH WITH 3 1/2"" DP STINGER AND SPOT LCM/CMT PILL. POOH
RIH WITH DRILLING BHA AND CLEAN OUT WELL, CONTINUE DRILLING.",171,True,116
578,operations,"Start
Start
time
time
End
End
time
time
End
End
Depth
Depth
mMD
mMD
Main -
Main -
Sub
Sub
Activity
Activity
State
State
Remark
Remark
00:00
06:00
2850
drilling -- d
rill
ok
ORIENTED AND ROTATED FROM 2817M TO 2850M. FREQUENTLY STALLING MOTOR. ROTATING MODE; 40-50 M/HR WITH 1-2T WOB.
06:00
15:30
3035
drilling -- d
rill
ok
CONTINUED DRILLING AND ORIENTING FROM 2850M TO 3035M - LOST RETURNS.
15:30
18:30
3035
interruption
-- lost circu
lation
fail
FLOW CHECKED, WELL STATIC. ATTEMPTED TO REGAIN CIRCULATION BY STAGING PUMPS, 100 % RETURNS BELOW 400 L/MIN. MIXED LCM PILL.
18:30
21:30
3039
interruption
-- lost circu
lation
fail
PUMPED 8 M3 NUT PLUG COARSE, MICA COARSE AND LIGNOCEL (WOOD FIBRE) TOTAL CONCENTRATION, 222,8 KG/M3/1,8 SG. CLEARED SUCTION STRAINERS ON MUD P
UMPS PRIOR TO DISPLACING PILL. DURING DISPLACING; DRILLED FROM 3035M TO 3039M NO RETURNS. OBSERVED 17-18 BAR PRESS INCREASE WHEN LCM PASSED BH
A. PULLED BACK TO 3030M. STAGED PUMPS TO REGAIN CIRC.
21:30
22:30
2927
interruption
-- lost circu
lation
fail
ATTEMPTED TO ESTABLISH CIRC. LOSSES TO FORMATION STARTED ABOVE 400 L/MIN. LOST TOTAL 43 M3 MUD. POOH WET TO 2927M.
22:30
23:00
2927
interruption
-- lost circu
lation
fail
FLOW CHECKED, WELL STATIC.
23:00
00:00
2530
interruption
-- lost circu
lation
fail
POOH TO 2530M. FLOWED BACK 14 M3, THEN HOLE TOOK NORMAL AMOUNT OF MUD",1357,True,116
579,equipment_failure,,0,False,116
580,drilling_fluid,"Sample Time
00:00
06:00
Sample Point
Active pit
Active pit
Sample Depth mMD
2817
2817
Fluid Type
ULTIDRILL
ULTIDRILL
Fluid Density (g/cm3)
1.55
1.55
Funnel Visc (s)
81
81
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
42
42
Yield point (Pa)
16.5
16.5
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",575,True,116
581,summary_activities_24h,"CONTINUED POOH AND RIH WITH 3 1/2"" CMT STINGER ON 5"" DP. PUMP 3 M3
SPACER FOLLOWED 4 M3 CMT SLURRY. POH TO ABOVE CMT AND PRESSURE TO 32
BAR ON PLUG, OK. LOST 0.2 M3. CIRC HOLE VOLUME AND POOH W/CMT STRING.
MADE UP BHA AND RIH.",259,True,117
582,summary_planned_24h,"CONTINUE RIH AND DRILL 8 1/2"" HOLE.",76,True,117
583,operations,"Start
Start
time
time
End
End
time
time
End
End
Depth
Depth
mMD
mMD
Main - Sub
Main - Sub
Activity
Activity
State
State
Remark
Remark
00:00
01:00
2130
interruption -- l
ost circulation
fail
CONTINUED POOH INTO CSG WINDOW.
01:00
01:30
2130
interruption -- l
ost circulation
fail
ATTEMPTED TO CIRCULATE INSIDE CSG. NOT ABLE TO GET RETURNS ABOVE 400 L/MIN LEVEL. FLOW CHECKED, WELL STATIC. 2 % GAS IN RETURNS.
01:30
06:00
667
interruption -- l
ost circulation
fail
PUMPED SLUG. LOST TOTAL 8 M3 MUD TO FORMATION WHEN ATTEMPTING REGAIN CIRC AND PUMP SLUG. POOH. FLOW CHECKED AT 1917M, WELL STATIC. WELL F
LOWED BACK DURING TRIP TOTAL 10,6 M3. TOOK NORMAL VOLUME FROM 800M.
06:00
07:30
0
interruption -- l
ost circulation
fail
CONTINUED POOH. FLOW CHECKED OK BEFORE PULLED BHA ABOVE BOP.
07:30
08:30
0
interruption -- l
ost circulation
fail
RACKED BACK BHA, BROKE BIT AND NEAR BIT STAB.
08:30
12:30
2000
interruption -- l
ost circulation
fail
MADE UP 3 1/2"" MULESHOE ON 290 M 3 1/2"" DP AND RIH TO 2000M. NO LOSSES OBSERVED.
12:30
13:30
2000
interruption --
maintain
fail
REPARED HYDRAULIC LEAK ON ACCUMULATOR BOTTLE FOR BLOCK RETRACTION SYSTEM.
13:30
15:30
3037
interruption -- l
ost circulation
fail
CONTINUED RIH TO 3030M. MADE UP CMT STAND AND CMT LINE. TESTED CMT LINE WITH 200 BAR.
15:30
17:00
3037
interruption -- l
ost circulation
fail
TAGGED BTM AT 3037M. DRILLED DEPTH 3039M. PUMPED 3 M3 SPACER WITH CMT UNIT AND MIXED AND PUMPED 4 M3 1,65 SG CMT SLURRY. DISPLACED CMT WITH
RIG PUMPS. NO LOSSES DURING TRIP IN, LOST 1 M3 DURING CEMENTING AND DISPLACING AND 0,2 M3 WHEN CMT ENTERED OPEN HOLE.
17:00
18:00
2742
interruption -- l
ost circulation
fail
POOH TO 2742M.
18:00
19:00
2742
interruption -- l
ost circulation
fail
CLOSED BOP AND PUMPED 0,55 M3 AND OBTAINED 32 BAR ON CMT PLUG, OK EQUALS 1,69 SG ECD. BLED BACK 0,39 M3 TO CMT UNIT.
19:00
21:00
2742
interruption -- l
ost circulation
fail
CIRCULATED HOLE THE LONG WAY. ROTATED AND RECIPROCATED STRING. MAX CIRULATION RATE 2200 L/M. GOT WOOD FIBRE FROM LCM PILL OVER SHAKERS AT
END OF CIRCULATION AND REDUCED CIRCULATION RATE TO 1200 L/M. NO MUD LOSSES. FLOW CHECKED, WELL STATIC.
21:00
00:00
620
interruption -- l
ost circulation
fail
PUMPED SLUG AND LAID DOWN CMT STAND. POOH TO 620M.",2257,True,117
584,equipment_failure,,0,False,117
585,drilling_fluid,"Sample Time
00:00
06:00
Sample Point
Active pit
Active pit
Sample Depth mMD
3039
3039
Fluid Type
ULTIDRILL
ULTIDRILL
Fluid Density (g/cm3)
1.55
1.55
Funnel Visc (s)
67
67
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
39
39
Yield point (Pa)
16.5
16.5
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",575,True,117
586,summary_activities_24h,"CONTINUED RIH. SET ELEVATOR ON TO AND DAMAGED UPPER PIPE RACKING ARM
REPAIRED ON RACKING ARM.",126,True,118
587,summary_planned_24h,COMPLETE REPAIR ON UPPER RACKING ARM AND CONTINUE RIH AND DRILL.,105,True,118
588,operations,"Start
Start
time
time
End
End
time
time
End
End
Depth
Depth
mMD
mMD
Main -
Main -
Sub
Sub
Activity
Activity
State
State
Remark
Remark
00:00
01:00
0
interruption
-- lost circu
lation
fail
CONTINUED POOH. RACKED BACK 3 1/2"" CMT STINGER.
01:00
04:30
0
interruption
-- lost circu
lation
fail
PICKED UP BHA AND CHECKED OUT AKO, FOUND 4-5 MM BURR ON MIDDLE OF AKO HOUSING. CHANGE TO NEW AKO. CHECKED FOR DEBRIS INSIDE MWD AND DOWNLOA
D ED SAME. SET AKO TO 1,2 DEGR AND CHECKED SCRIBE LINE. TESTED MOTOR OK. MADE UP BIT AND NEAR BIT STABILIZER.
04:30
06:00
549
interruption
-- lost circu
lation
fail
RIH WITH DRILLING AND ORIENTING BHA.
06:00
09:00
1905
interruption
-- lost circu
lation
fail
CONTINUED RIH TO 1905M. AT 0850 HRS. DRILLER SET PIPE ELEVATOR ONTO UPPER PIPE RACKING ARM AND DAMAGED ARM.
09:00
00:00
1905
interruption
-- maintain
fail
RIG REPAIR: REMOVED DAMAGED HEAD AND CYLINDER ON UPPER RACKING ARM. DISMANTLED TELESCOPE CYLINDER ON STANDLIFT ARM AND MOUNTED SAME ON U
PPER RACKING ARM. REPAIRED URA HEAD AND FINGER AND FABRICATED NEW PROTECTION BUMPER FOR FINGER AND ARM TILT. CHANGED BROKEN SAFETY SHEAR PI
NS FOR RACKING ARM. OBSERVED WELL ON TRIP TANK.",1176,True,118
589,equipment_failure,,0,False,118
590,drilling_fluid,"Sample Time
00:00
06:00
Sample Point
Active pit
Active pit
Sample Depth mMD
3039
3039
Fluid Type
ULTIDRILL
ULTIDRILL
Fluid Density (g/cm3)
1.57
1.57
Funnel Visc (s)
109
109
Mf ()
Pm ()
Pm filtrate ()
Chloride ()
Calcium ()
Magnesium ()
Ph
Excess Lime ()
Solids
Sand ()
Water ()
Oil ()
Solids ()
Corrected solids ()
High gravity solids ()
Low gravity solids ()
Viscometer tests
Plastic visc. (mPa.s)
38
38
Yield point (Pa)
16.5
16.5
Filtration tests
Pm filtrate ()
Filtrate Lthp ()
Filtrate Hthp ()
Cake thickn API ()
Cake thickn HPHT ()
Test Temp HPHT ()
Comment",577,True,118
591,summary_activities_24h,"CONTINUED REPAIR ON UPPER RACKING ARM. RIH AND DRILLED CMT FROM 2983M
TO 3039M AND NEW HOLE TO 3054M. LOST 42 M3 MUD DURING DRILLING.
CIRCULATED BTM UP. POOH TO 3001M. GOT 18 M3 FLOW BACK FROM FORMATION.
RIH TO 3045M AND CIRCULATED BTM UP. POOH.",278,True,119
592,summary_planned_24h,"CONTINUE WITH DRILLING BHA. RIH W/3 1/2"" DP AS CMT STINGER. SET
CMT PLUG UP TO 2929M AND SQUEEZE. POOH. RIH WITH DRILLING BHA.",167,True,119
